DateOp,ShiftID,Loader,Hauler,Sector,NominalWeight,PayLoadWeight,MaterialDesc,DumpDateOpKey,DateTimeStart,LoaderKey,UnitKey
00:00.0,N,S42,T457,X4K,350,393.68879,Waste,20211101,2021-11-02 01:59:58.00 -07:00,161,280
00:00.0,N,S42,T421,X4K,350,453.362811,Waste,20211101,2021-11-02 02:01:43.00 -07:00,161,481
00:00.0,N,S42,T420,X4K,350,450.872642,Waste,20211101,2021-11-01 18:08:50.00 -07:00,161,482
00:00.0,N,S42,T489,X4K,350,418.981596,Waste,20211101,2021-11-01 19:45:30.00 -07:00,161,411
00:00.0,N,S42,T487,X4K,350,414.582872,Waste,20211101,2021-11-01 19:50:47.00 -07:00,161,406
00:00.0,N,S42,T404,X4K,350,427.779121,Waste,20211101,2021-11-02 02:47:03.00 -07:00,161,263
00:00.0,N,S42,T469,X4K,350,388.19033,Waste,20211101,2021-11-02 02:53:34.00 -07:00,161,292
00:00.0,N,S42,T485,X4K,350,411.283785,Waste,20211101,2021-11-02 03:07:36.00 -07:00,161,396
00:00.0,N,S42,T468,X4K,350,432.177911,Waste,20211101,2021-11-01 20:23:09.00 -07:00,161,291
00:00.0,D,S99,T474,X4K,350,359.598382,Waste,20211101,2021-11-01 14:16:17.00 -07:00,548,297
00:00.0,D,S99,T418,X4K,350,398.087547,Waste,20211101,2021-11-01 09:20:02.00 -07:00,548,477
00:00.0,N,S42,T403,X4K,350,432.177911,Waste,20211101,2021-11-01 21:24:00.00 -07:00,161,262
00:00.0,N,S42,T357,X4K,350,419.663662,Waste,20211101,2021-11-02 00:50:06.00 -07:00,161,638
00:00.0,N,S42,T414,X4K,350,403.585996,Waste,20211101,2021-11-02 00:55:29.00 -07:00,161,467
00:00.0,N,S42,T403,X4K,350,399.187206,Waste,20211101,2021-11-01 22:12:22.00 -07:00,161,262
00:00.0,D,S99,T451,X4K,350,402.486271,Waste,20211101,2021-11-01 15:04:52.00 -07:00,548,274
00:00.0,D,S99,T480,X4K,350,392.589054,Waste,20211101,2021-11-01 15:10:59.00 -07:00,548,303
00:00.0,D,S99,T464,X4K,350,406.087011,Waste,20211101,2021-11-01 08:52:52.00 -07:00,548,287
00:00.0,D,S99,T497,X4K,350,394.788482,Waste,20211101,2021-11-01 10:25:58.00 -07:00,548,426
00:00.0,D,S99,T484,X4K,350,471.766735,Waste,20211101,2021-11-01 10:55:05.00 -07:00,548,393
00:00.0,D,S99,T480,X4K,350,292.517357,Waste,20211101,2021-11-01 14:10:10.00 -07:00,548,303
00:00.0,D,S99,T466,X4K,350,417.881937,Waste,20211101,2021-11-01 15:45:15.00 -07:00,548,289
00:00.0,D,S99,T482,X4K,350,417.881937,Waste,20211101,2021-11-01 15:56:18.00 -07:00,548,344
00:00.0,D,S99,T484,X4K,350,435.476965,Waste,20211101,2021-11-01 09:13:53.00 -07:00,548,393
00:00.0,D,S99,T474,X4K,350,384.891265,Waste,20211101,2021-11-01 09:36:57.00 -07:00,548,297
00:00.0,D,S99,T464,X4K,350,373.357589,Waste,20211101,2021-11-01 09:55:56.00 -07:00,548,287
00:00.0,D,S99,T473,X4K,350,348.601506,Waste,20211101,2021-11-01 09:57:05.00 -07:00,548,296
00:00.0,D,S99,T1214,X4K,350,446.473841,Waste,20211101,2021-11-01 14:41:07.00 -07:00,548,564
00:00.0,D,S99,T420,X4K,350,417.881937,Waste,20211101,2021-11-01 14:53:49.00 -07:00,548,482
00:00.0,D,S99,T498,X4K,350,399.187206,Waste,20211101,2021-11-01 16:02:49.00 -07:00,548,429
00:00.0,D,S99,T426,X4K,350,440.975425,Waste,20211101,2021-11-01 11:51:31.00 -07:00,548,508
00:00.0,D,S99,T499,X4K,350,378.206411,Waste,20211101,2021-11-01 12:03:47.00 -07:00,548,430
00:00.0,D,S99,T426,X4K,350,407.98472,Waste,20211101,2021-11-01 12:41:36.00 -07:00,548,508
00:00.0,D,S99,T421,X4K,350,446.089611,Waste,20211101,2021-11-01 15:13:04.00 -07:00,548,481
00:00.0,D,S99,T470,X4K,350,424.480056,Waste,20211101,2021-11-01 15:22:28.00 -07:00,548,293
00:00.0,D,S99,T469,X4K,350,383.79154,Waste,20211101,2021-11-01 15:42:30.00 -07:00,548,292
00:00.0,D,S99,T461,X4K,350,404.685666,Waste,20211101,2021-11-01 15:45:11.00 -07:00,548,284
00:00.0,D,S99,T453,X4K,350,406.885028,Waste,20211101,2021-11-01 14:17:51.00 -07:00,548,276
00:00.0,D,S99,T466,X4K,350,392.589054,Waste,20211101,2021-11-01 14:22:55.00 -07:00,548,289
00:00.0,N,S99,T425,X4K,350,399.187206,Waste,20211101,2021-11-01 19:21:23.00 -07:00,548,506
00:00.0,N,S99,T451,X4K,350,382.69187,Waste,20211101,2021-11-01 19:27:49.00 -07:00,548,274
00:00.0,D,S99,T492,X4K,350,314.511142,Waste,20211101,2021-11-01 16:24:54.00 -07:00,548,418
00:00.0,D,S99,T418,X4K,350,358.498723,Waste,20211101,2021-11-01 15:58:53.00 -07:00,548,477
00:00.0,D,S99,T473,X4K,350,403.585996,Waste,20211101,2021-11-01 16:01:39.00 -07:00,548,296
00:00.0,D,S99,T480,X4K,350,359.598382,Waste,20211101,2021-11-01 16:02:03.00 -07:00,548,303
00:00.0,N,S99,T425,X4K,350,392.58912,Waste,20211101,2021-11-01 20:07:49.00 -07:00,548,506
00:00.0,N,S99,T484,X4K,350,417.881937,Waste,20211101,2021-11-01 20:08:02.00 -07:00,548,393
00:00.0,N,S99,T452,X4K,350,383.79154,Waste,20211101,2021-11-01 20:17:49.00 -07:00,548,275
00:00.0,N,S99,T421,X4K,350,420.633411,Waste,20211101,2021-11-01 19:39:52.00 -07:00,548,481
00:00.0,N,S99,T1201,X4K,350,387.090627,Waste,20211101,2021-11-01 18:42:57.00 -07:00,548,556
00:00.0,N,S99,T427,X4K,350,402.486271,Waste,20211101,2021-11-01 18:10:30.00 -07:00,548,509
00:00.0,N,S99,T1214,X4K,350,388.19033,Waste,20211101,2021-11-01 20:39:14.00 -07:00,548,564
00:00.0,N,S99,T451,X4K,350,387.8221338,Waste,20211101,2021-11-01 21:05:02.00 -07:00,548,274
00:00.0,N,S99,T418,X4K,350,387.090627,Waste,20211101,2021-11-01 21:18:30.00 -07:00,548,477
00:00.0,N,S99,T425,X4K,350,377.193454,Waste,20211101,2021-11-01 20:57:03.00 -07:00,548,506
00:00.0,N,S99,T420,X4K,350,384.891265,Waste,20211101,2021-11-01 19:28:34.00 -07:00,548,482
00:00.0,N,S99,T357,X4K,350,398.813811,Waste,20211101,2021-11-01 19:36:55.00 -07:00,548,638
00:00.0,N,S99,T472,X4K,350,381.592178,Waste,20211101,2021-11-01 22:44:26.00 -07:00,548,295
00:00.0,N,S99,T1209,X4K,350,384.891265,Waste,20211101,2021-11-01 21:42:08.00 -07:00,548,565
00:00.0,N,S99,T469,X4K,350,367.296237,Waste,20211101,2021-11-01 23:01:15.00 -07:00,548,292
00:00.0,N,S99,T498,X4K,350,384.891265,Waste,20211101,2021-11-01 23:06:05.00 -07:00,548,429
00:00.0,N,S99,T418,X4K,350,383.79154,Waste,20211101,2021-11-01 20:24:58.00 -07:00,548,477
00:00.0,N,S99,T465,X4K,350,367.296237,Waste,20211101,2021-11-01 20:29:58.00 -07:00,548,288
00:00.0,N,S99,T472,X4K,350,381.592178,Waste,20211101,2021-11-01 23:29:48.00 -07:00,548,295
00:00.0,N,S99,T480,X4K,350,373.894389,Waste,20211101,2021-11-01 23:49:30.00 -07:00,548,303
00:00.0,N,S99,T1211,X4K,350,367.296237,Waste,20211101,2021-11-01 23:50:33.00 -07:00,548,567
00:00.0,N,S99,T475,X4K,350,391.489384,Waste,20211101,2021-11-02 00:01:05.00 -07:00,548,298
00:00.0,N,S99,T456,X4K,350,376.093751,Waste,20211101,2021-11-01 22:29:14.00 -07:00,548,279
00:00.0,N,S99,T456,X4K,350,410.184082,Waste,20211101,2021-11-01 21:16:44.00 -07:00,548,279
00:00.0,N,S99,T465,X4K,350,351.900571,Waste,20211101,2021-11-02 00:21:10.00 -07:00,548,288
00:00.0,N,S99,T497,X4K,350,377.193421,Waste,20211101,2021-11-02 00:06:26.00 -07:00,548,426
00:00.0,N,S99,T457,X4K,350,360.698085,Waste,20211101,2021-11-02 00:43:24.00 -07:00,548,280
00:00.0,N,S99,T426,X4K,350,388.19033,Waste,20211101,2021-11-02 00:44:16.00 -07:00,548,508
00:00.0,N,S99,T455,X4K,350,377.193454,Waste,20211101,2021-11-01 22:34:11.00 -07:00,548,278
00:00.0,N,S99,T470,X4K,350,410.184082,Waste,20211101,2021-11-01 23:21:54.00 -07:00,548,293
00:00.0,N,S99,T417,X4K,350,372.794664,Waste,20211101,2021-11-02 01:38:36.00 -07:00,548,478
00:00.0,N,S99,T478,X4K,350,357.39902,Waste,20211101,2021-11-02 01:46:44.00 -07:00,548,301
00:00.0,N,S99,T414,X4K,350,373.894389,Waste,20211101,2021-11-02 01:55:29.00 -07:00,548,467
00:00.0,N,S99,T426,X4K,350,415.682575,Waste,20211101,2021-11-02 01:57:06.00 -07:00,548,508
00:00.0,N,S99,T357,X4K,350,394.571089,Waste,20211101,2021-11-02 00:01:50.00 -07:00,548,638
00:00.0,N,S99,T454,X4K,350,380.492475,Waste,20211101,2021-11-02 00:05:48.00 -07:00,548,277
00:00.0,D,S75,T497,X4Y,350,384.891265,Waste,20211101,2021-11-01 13:48:09.00 -07:00,156,426
00:00.0,D,S75,T353,X4Y,350,402.086762,Waste,20211101,2021-11-01 14:43:34.00 -07:00,156,489
00:00.0,D,S75,T473,X4Y,350,367.296237,Waste,20211101,2021-11-01 12:59:38.00 -07:00,156,296
00:00.0,D,S75,T466,X4Y,350,399.187206,Waste,20211101,2021-11-01 12:16:26.00 -07:00,156,289
00:00.0,D,S75,T423,X4Y,350,357.39902,Waste,20211101,2021-11-01 12:30:39.00 -07:00,156,503
00:00.0,D,S75,T477,X4Y,350,334.305532,Waste,20211101,2021-11-01 12:42:13.00 -07:00,156,300
00:00.0,D,S75,T492,X4Y,350,300.215168,Waste,20211101,2021-11-01 15:33:04.00 -07:00,156,418
00:00.0,D,S75,T474,X4Y,350,371.694961,Waste,20211101,2021-11-01 15:39:13.00 -07:00,156,297
00:00.0,D,S75,T426,X4Y,350,403.585996,Waste,20211101,2021-11-01 13:48:26.00 -07:00,156,508
00:00.0,D,S75,T465,X4Y,350,410.184082,Waste,20211101,2021-11-01 14:08:33.00 -07:00,156,288
00:00.0,D,S75,T421,X4Y,350,427.906611,Waste,20211101,2021-11-01 14:09:17.00 -07:00,156,481
00:00.0,D,S75,T471,X4Y,350,372.794664,Waste,20211101,2021-11-01 13:37:09.00 -07:00,156,294
00:00.0,D,S75,T461,X4Y,350,407.98472,Waste,20211101,2021-11-01 14:23:00.00 -07:00,156,284
00:00.0,D,S75,T1214,X4Y,350,381.592178,Waste,20211101,2021-11-01 15:41:42.00 -07:00,156,564
00:00.0,N,S75,T427,X4Y,350,380.492508,Waste,20211101,2021-11-01 19:01:32.00 -07:00,156,509
00:00.0,D,S75,T487,X4Y,350,443.174787,Waste,20211101,2021-11-01 14:45:32.00 -07:00,156,406
00:00.0,D,S75,T457,X4Y,350,362.897447,Waste,20211101,2021-11-01 13:58:22.00 -07:00,156,280
00:00.0,D,S75,T470,X4Y,350,417.881937,Waste,20211101,2021-11-01 14:03:56.00 -07:00,156,293
00:00.0,N,S75,T421,X4Y,350,395.177211,Waste,20211101,2021-11-01 17:44:48.00 -07:00,156,481
00:00.0,N,S75,T421,X4Y,350,391.540611,Waste,20211101,2021-11-01 18:40:02.00 -07:00,156,481
00:00.0,N,S75,T465,X4Y,350,351.900571,Waste,20211101,2021-11-01 23:19:39.00 -07:00,156,288
00:00.0,N,S75,T410,X4Y,350,374.994059,Waste,20211101,2021-11-01 17:58:29.00 -07:00,156,269
00:00.0,N,S75,T420,X4Y,350,393.68879,Waste,20211101,2021-11-01 20:47:18.00 -07:00,156,482
00:00.0,D,S75,T1208,X4Y,350,391.489384,Waste,20211101,2021-11-01 14:15:33.00 -07:00,156,559
00:00.0,N,S75,T461,X4Y,350,338.704322,Waste,20211101,2021-11-01 19:36:27.00 -07:00,156,284
00:00.0,N,S75,T463,X4Y,350,382.69187,Waste,20211101,2021-11-01 20:01:54.00 -07:00,156,286
00:00.0,N,S75,T455,X4Y,350,361.797777,Waste,20211101,2021-11-01 23:24:09.00 -07:00,156,278
00:00.0,N,S75,T485,X4Y,350,360.698085,Waste,20211101,2021-11-01 19:17:53.00 -07:00,156,396
00:00.0,N,S75,T466,X4Y,350,359.598382,Waste,20211101,2021-11-01 18:04:32.00 -07:00,156,289
00:00.0,N,S75,T1209,X4Y,350,388.19033,Waste,20211101,2021-11-01 18:20:03.00 -07:00,156,565
00:00.0,N,S75,T1211,X4Y,350,367.296237,Waste,20211101,2021-11-01 23:04:32.00 -07:00,156,567
00:00.0,N,S75,T456,X4Y,350,388.19033,Waste,20211101,2021-11-01 23:18:17.00 -07:00,156,279
00:00.0,N,S75,T479,X4Y,350,403.585996,Waste,20211101,2021-11-02 01:31:41.00 -07:00,156,302
00:00.0,N,S75,T421,X4Y,350,369.720989,Waste,20211101,2021-11-01 22:09:25.00 -07:00,156,481
00:00.0,N,S75,T479,X4Y,350,337.60463,Waste,20211101,2021-11-01 18:02:41.00 -07:00,156,302
00:00.0,N,S75,T1201,X4Y,350,373.894389,Waste,20211101,2021-11-01 19:33:45.00 -07:00,156,556
00:00.0,N,S75,T486,X4Y,350,376.093751,Waste,20211101,2021-11-02 00:22:18.00 -07:00,156,403
00:00.0,N,S75,T463,X4Y,350,374.994059,Waste,20211101,2021-11-01 23:24:03.00 -07:00,156,286
00:00.0,N,S75,T357,X4Y,350,328.991069,Waste,20211101,2021-11-02 02:51:39.00 -07:00,156,638
00:00.0,N,S75,T498,X4Y,350,381.592178,Waste,20211101,2021-11-02 02:02:09.00 -07:00,156,429
00:00.0,N,S75,T461,X4Y,350,368.395896,Waste,20211101,2021-11-01 21:19:25.00 -07:00,156,284
00:00.0,N,S75,T420,X4Y,350,334.305532,Waste,20211101,2021-11-01 21:42:58.00 -07:00,156,482
00:00.0,N,S75,T357,X4Y,350,393.3589,Waste,20211101,2021-11-02 01:45:06.00 -07:00,156,638
00:00.0,N,S75,T485,X4Y,350,387.090627,Waste,20211101,2021-11-02 01:53:01.00 -07:00,156,396
00:00.0,N,S75,T469,X4Y,350,383.79154,Waste,20211101,2021-11-02 00:09:45.00 -07:00,156,292
00:00.0,N,S75,T418,X4Y,350,391.489384,Waste,20211101,2021-11-02 02:29:19.00 -07:00,156,477
00:00.0,N,S75,T424,X4Y,350,406.885061,Waste,20211101,2021-11-01 23:36:48.00 -07:00,156,507
00:00.0,N,S75,T477,X4Y,350,373.894389,Waste,20211101,2021-11-02 00:05:37.00 -07:00,156,300
00:00.0,N,S65,T487,X4J,350,438.77603,Construction,20211101,2021-11-02 05:03:09.00 -07:00,648,406
00:00.0,N,S65,T454,X4J,350,394.788482,Waste,20211101,2021-11-02 02:49:20.00 -07:00,648,277
00:00.0,D,S98,T489,X4J,350,385.990968,Waste,20211101,2021-11-01 11:51:10.00 -07:00,417,411
00:00.0,N,S98,T465,X4J,350,348.601506,Waste,20211101,2021-11-02 01:18:02.00 -07:00,417,288
00:00.0,N,S98,T469,X4J,350,344.202749,Waste,20211101,2021-11-02 01:06:08.00 -07:00,417,292
00:00.0,N,S65,T477,X4J,350,399.187206,Waste,20211101,2021-11-02 01:07:34.00 -07:00,648,300
00:00.0,N,S65,T498,X4J,350,399.187206,Waste,20211101,2021-11-02 03:17:25.00 -07:00,648,429
00:00.0,N,S65,T497,X4J,350,387.8221338,Waste,20211101,2021-11-01 17:37:45.00 -07:00,648,426
00:00.0,N,S65,T1204,X4J,350,387.8221338,Waste,20211101,2021-11-01 22:45:07.00 -07:00,648,557
00:00.0,N,S65,T453,X4J,350,377.193421,Waste,20211101,2021-11-01 23:01:00.00 -07:00,648,276
00:00.0,N,S65,T466,X4J,350,399.187206,Waste,20211101,2021-11-01 23:46:01.00 -07:00,648,289
00:00.0,N,S65,T427,X4J,350,402.486271,Waste,20211101,2021-11-02 01:08:43.00 -07:00,648,509
00:00.0,N,S65,T454,X4J,350,372.794664,Waste,20211101,2021-11-02 03:36:53.00 -07:00,648,277
00:00.0,N,S65,T420,X4J,350,403.585996,Waste,20211101,2021-11-02 00:39:44.00 -07:00,648,482
00:00.0,N,S65,T1202,X4J,350,392.58912,Waste,20211101,2021-11-02 00:03:50.00 -07:00,648,555
00:00.0,N,S65,T418,X4J,350,387.090627,Waste,20211101,2021-11-02 01:28:37.00 -07:00,648,477
00:00.0,N,S65,T417,X4J,350,387.8221338,Waste,20211101,2021-11-01 23:41:01.00 -07:00,648,478
00:00.0,N,S65,T426,X4J,350,406.885061,Waste,20211101,2021-11-01 23:45:10.00 -07:00,648,508
00:00.0,N,S42,T420,X4K,350,406.885061,Waste,20211101,2021-11-02 01:33:49.00 -07:00,161,482
00:00.0,N,S42,T487,X4K,350,414.582872,Waste,20211101,2021-11-02 03:13:11.00 -07:00,161,406
00:00.0,N,S42,T499,X4K,350,403.6626,Waste,20211101,2021-11-01 23:55:28.00 -07:00,161,430
00:00.0,N,S42,T425,X4K,350,410.184115,Waste,20211101,2021-11-02 00:01:32.00 -07:00,161,506
00:00.0,N,S42,T463,X4K,350,416.782234,Waste,20211101,2021-11-02 02:38:02.00 -07:00,161,286
00:00.0,N,S65,T455,X4J,350,394.788482,Waste,20211101,2021-11-02 03:36:49.00 -07:00,648,278
00:00.0,N,S64,T491,S3A,350,410.184082,Waste,20211101,2021-11-01 19:49:08.00 -07:00,551,416
00:00.0,N,S64,T408,S3A,350,394.788482,Waste,20211101,2021-11-01 17:50:00.00 -07:00,551,267
00:00.0,D,S64,T429,S3A,350,334.305532,Waste,20211101,2021-11-01 16:06:53.00 -07:00,551,553
00:00.0,D,S64,T1203,S3A,350,379.392816,Waste,20211101,2021-11-01 16:07:58.00 -07:00,551,554
00:00.0,D,S64,T411,S3A,350,399.187206,Waste,20211101,2021-11-01 15:39:16.00 -07:00,551,459
00:00.0,D,S64,T1204,S3A,350,369.495599,Waste,20211101,2021-11-01 15:44:17.00 -07:00,551,557
00:00.0,N,S64,T488,S3A,350,395.888152,Waste,20211101,2021-11-01 18:48:28.00 -07:00,551,408
00:00.0,N,S64,T1211,S3A,350,370.595302,Waste,20211101,2021-11-01 20:43:53.00 -07:00,551,567
00:00.0,N,S64,T401,S3A,350,409.084423,Waste,20211101,2021-11-01 18:57:05.00 -07:00,551,260
00:00.0,N,S64,T422,S3A,350,387.090627,Waste,20211101,2021-11-01 19:00:00.00 -07:00,551,490
00:00.0,N,S64,T1204,S3A,350,391.489384,Waste,20211101,2021-11-01 19:10:52.00 -07:00,551,557
00:00.0,D,S64,T404,S3A,350,398.087514,Waste,20211101,2021-11-01 16:02:55.00 -07:00,551,263
00:00.0,N,S64,T483,S3A,350,387.090627,Waste,20211101,2021-11-01 19:34:10.00 -07:00,551,392
00:00.0,N,S64,T428,S3A,350,398.087547,Waste,20211101,2021-11-01 21:50:48.00 -07:00,551,510
00:00.0,N,S64,T401,S3A,350,387.090627,Waste,20211101,2021-11-01 19:53:38.00 -07:00,551,260
00:00.0,N,S64,T428,S3A,350,359.598415,Waste,20211101,2021-11-01 19:56:01.00 -07:00,551,510
00:00.0,N,S64,T467,S3A,350,376.994178,Waste,20211101,2021-11-01 20:12:59.00 -07:00,551,290
00:00.0,D,S64,T483,S3A,350,412.38351,Waste,20211101,2021-11-01 15:28:15.00 -07:00,551,392
00:00.0,N,S64,T406,S3A,350,391.489384,Waste,20211101,2021-11-01 22:25:08.00 -07:00,551,265
00:00.0,N,S64,T405,S3A,350,369.495599,Waste,20211101,2021-11-01 20:17:51.00 -07:00,551,264
00:00.0,N,S64,T1203,S3A,350,437.676327,Waste,20211101,2021-11-01 22:45:10.00 -07:00,551,554
00:00.0,N,S64,T428,S3A,350,416.782234,Waste,20211101,2021-11-01 20:47:10.00 -07:00,551,510
00:00.0,N,S64,T467,S3A,350,376.994178,Waste,20211101,2021-11-01 21:08:00.00 -07:00,551,290
00:00.0,N,S64,T422,S3A,350,420.081299,Waste,20211101,2021-11-01 21:12:00.00 -07:00,551,490
00:00.0,N,S64,T467,S3A,350,351.537989,Waste,20211101,2021-11-01 22:58:44.00 -07:00,551,290
00:00.0,N,S64,T405,S3A,350,365.096875,Waste,20211101,2021-11-01 19:28:41.00 -07:00,551,264
00:00.0,N,S64,T405,S3A,350,391.489384,Waste,20211101,2021-11-01 21:29:16.00 -07:00,551,264
00:00.0,N,S64,T416,S3A,350,381.592178,Waste,20211101,2021-11-01 23:28:01.00 -07:00,551,475
00:00.0,N,S64,T353,S3A,350,359.659751,Waste,20211101,2021-11-01 21:51:29.00 -07:00,551,489
00:00.0,N,S64,T488,S3A,350,377.193421,Waste,20211101,2021-11-01 21:54:55.00 -07:00,551,408
00:00.0,N,S64,T406,S3A,350,405.785358,Waste,20211101,2021-11-02 00:10:54.00 -07:00,551,265
00:00.0,N,S64,T408,S3A,350,379.392816,Waste,20211101,2021-11-01 20:15:05.00 -07:00,551,267
00:00.0,N,S64,T411,S3A,350,424.480056,Waste,20211101,2021-11-01 22:34:26.00 -07:00,551,459
00:00.0,N,S64,T458,S3A,350,367.296237,Waste,20211101,2021-11-02 01:12:37.00 -07:00,551,281
00:00.0,N,S64,T491,S3A,350,417.881937,Waste,20211101,2021-11-01 22:51:27.00 -07:00,551,416
00:00.0,N,S64,T1213,S3A,350,385.990968,Waste,20211101,2021-11-01 22:58:25.00 -07:00,551,558
00:00.0,N,S64,T467,S3A,350,384.267411,Waste,20211101,2021-11-02 01:57:45.00 -07:00,551,290
00:00.0,N,S64,T1210,S3A,350,381.592178,Waste,20211101,2021-11-01 21:28:46.00 -07:00,551,566
00:00.0,N,S64,T488,S3A,350,410.184082,Waste,20211101,2021-11-01 23:25:27.00 -07:00,551,408
00:00.0,N,S64,T419,S3A,350,384.891265,Waste,20211101,2021-11-02 02:08:21.00 -07:00,551,480
00:00.0,N,S64,T419,S3A,350,388.19033,Waste,20211101,2021-11-01 23:38:32.00 -07:00,551,480
00:00.0,N,S64,T491,S3A,350,399.187206,Waste,20211101,2021-11-02 00:00:27.00 -07:00,551,416
00:00.0,N,S64,T488,S3A,350,369.495599,Waste,20211101,2021-11-02 02:54:36.00 -07:00,551,408
00:00.0,N,S64,T483,S3A,350,405.785358,Waste,20211101,2021-11-01 22:30:48.00 -07:00,551,392
00:00.0,N,S64,T1210,S3A,350,363.997139,Waste,20211101,2021-11-02 01:00:51.00 -07:00,551,566
00:00.0,N,S64,T1203,S3A,350,360.698085,Waste,20211101,2021-11-02 03:12:32.00 -07:00,551,554
00:00.0,N,S64,T462,S3A,350,356.299361,Waste,20211101,2021-11-02 01:32:12.00 -07:00,551,285
00:00.0,N,S64,T405,S3A,350,380.492475,Waste,20211101,2021-11-02 01:47:05.00 -07:00,551,264
00:00.0,N,S64,T1213,S3A,350,363.997139,Waste,20211101,2021-11-02 03:26:51.00 -07:00,551,558
00:00.0,N,S64,T405,S3A,350,394.788482,Waste,20211101,2021-11-01 23:22:24.00 -07:00,551,264
00:00.0,N,S64,T1213,S3A,350,353.000263,Waste,20211101,2021-11-02 02:04:41.00 -07:00,551,558
00:00.0,N,S64,T459,S3A,350,387.090627,Waste,20211101,2021-11-02 03:49:47.00 -07:00,551,282
00:00.0,N,S64,T422,S3A,350,398.087547,Waste,20211101,2021-11-02 02:27:47.00 -07:00,551,490
00:00.0,N,S64,T406,S3A,350,365.096875,Waste,20211101,2021-11-02 02:54:08.00 -07:00,551,265
00:00.0,N,S95,T408,S3A,350,402.486271,Waste,20211101,2021-11-02 01:32:52.00 -07:00,329,267
00:00.0,N,S64,T1203,S3A,350,374.994059,Waste,20211101,2021-11-02 00:38:44.00 -07:00,551,554
00:00.0,N,S64,T462,S3A,350,381.592178,Waste,20211101,2021-11-02 02:56:31.00 -07:00,551,285
00:00.0,N,S64,T467,S3A,350,344.264789,Waste,20211101,2021-11-02 02:58:56.00 -07:00,551,290
00:00.0,N,S64,T416,S3A,350,370.595302,Waste,20211101,2021-11-02 03:15:52.00 -07:00,551,475
00:00.0,N,S64,T491,S3A,350,384.891265,Waste,20211101,2021-11-02 03:16:18.00 -07:00,551,416
00:00.0,D,S95,T421,S3A,350,413.360211,Waste,20211101,2021-11-01 06:31:55.00 -07:00,329,481
00:00.0,D,S95,T462,S3A,350,367.296237,Waste,20211101,2021-11-01 05:58:17.00 -07:00,329,285
00:00.0,D,S95,T405,S3A,350,398.087514,Waste,20211101,2021-11-01 06:02:02.00 -07:00,329,264
00:00.0,D,S95,T488,S3A,350,356.299361,Waste,20211101,2021-11-01 05:41:55.00 -07:00,329,408
00:00.0,D,S95,T411,S3A,350,403.585996,Waste,20211101,2021-11-01 05:44:42.00 -07:00,329,459
00:00.0,N,S64,T429,S3A,350,360.698085,Waste,20211101,2021-11-02 02:04:25.00 -07:00,551,553
00:00.0,D,S95,T422,S3A,350,405.785358,Waste,20211101,2021-11-01 06:40:33.00 -07:00,329,490
00:00.0,D,S95,T467,S3A,350,355.174589,Waste,20211101,2021-11-01 06:47:31.00 -07:00,329,290
00:00.0,D,S95,T458,S3A,350,404.685666,Waste,20211101,2021-11-01 06:02:14.00 -07:00,329,281
00:00.0,D,S95,T1204,S3A,350,391.489384,Waste,20211101,2021-11-01 06:02:51.00 -07:00,329,557
00:00.0,D,S95,T455,S3A,350,380.492508,Waste,20211101,2021-11-01 05:37:16.00 -07:00,329,278
00:00.0,D,S95,T489,S3A,350,385.990968,Waste,20211101,2021-11-01 06:16:35.00 -07:00,329,411
00:00.0,D,S95,T459,S3A,350,387.090627,Waste,20211101,2021-11-01 06:57:25.00 -07:00,329,282
00:00.0,D,S95,T405,S3A,350,380.492475,Waste,20211101,2021-11-01 07:02:56.00 -07:00,329,264
00:00.0,D,S95,T483,S3A,350,376.093751,Waste,20211101,2021-11-01 06:33:27.00 -07:00,329,392
00:00.0,D,S95,T490,S3A,350,379.392816,Waste,20211101,2021-11-01 06:37:18.00 -07:00,329,413
00:00.0,D,S95,T406,S3A,350,427.779121,Waste,20211101,2021-11-01 06:38:37.00 -07:00,329,265
00:00.0,D,S95,T491,S3A,350,417.881937,Waste,20211101,2021-11-01 05:51:46.00 -07:00,329,416
00:00.0,D,S95,T489,S3A,350,385.990968,Waste,20211101,2021-11-01 07:24:17.00 -07:00,329,411
00:00.0,D,S95,T459,S3A,350,398.087547,Waste,20211101,2021-11-01 07:26:57.00 -07:00,329,282
00:00.0,D,S95,T451,S3A,350,374.994059,Waste,20211101,2021-11-01 06:47:50.00 -07:00,329,274
00:00.0,D,S95,T1203,S3A,350,374.994059,Waste,20211101,2021-11-01 06:54:36.00 -07:00,329,554
00:00.0,D,S95,T462,S3A,350,396.987844,Waste,20211101,2021-11-01 06:56:38.00 -07:00,329,285
00:00.0,D,S95,T1211,S3A,350,388.19033,Waste,20211101,2021-11-01 06:16:31.00 -07:00,329,567
00:00.0,D,S95,T429,S3A,350,468.467637,Waste,20211101,2021-11-01 06:57:08.00 -07:00,329,553
00:00.0,D,S95,T451,S3A,350,394.788482,Waste,20211101,2021-11-01 07:46:38.00 -07:00,329,274
00:00.0,D,S95,T467,S3A,350,398.813811,Waste,20211101,2021-11-01 07:47:04.00 -07:00,329,290
00:00.0,D,S95,T1204,S3A,350,398.087547,Waste,20211101,2021-11-01 07:06:22.00 -07:00,329,557
00:00.0,D,S95,T458,S3A,350,415.682542,Waste,20211101,2021-11-01 07:06:38.00 -07:00,329,281
